""57948d75-cc33-4062-8377-c1fd816bf4f8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Rotorua""|""ROT""|10|1
""2aa8fe2c-4c2a-4b22-95f0-704ed0c05328""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Taupo""|""TUO""|10|1
""66c21273-65c8-4aad-bb93-e0cd729bb123""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Te Anau""|""TEU""|10|1
""8c54088a-cf3c-4485-81bf-462d961c56de""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Tekapo""|""TPO""|10|1
""0616165b-aaa5-4c65-9ea2-f6d3f0ba5205""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Waitomo Glowworm Caves""|""WCX""|10|1
""8cae2362-ceb1-4c07-a27b-e250243bb706""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Wanaka""|""WKA""|10|1
""151c0f48-3acc-4f76-9204-345093faec92""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Wellington""|""WLG""|9|1
""7ad8e9c5-aac1-426b-898f-653cc439a1b0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Napier""|""NPE""|10|1
""a6086fa5-07cd-4f38-b195-fb6574bbc1e0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Tauranga""|""TRG""|10|1
""6b435964-a860-480b-aa86-a0483e3eb8ff""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Stewart Island""|""STI""|10|1
""cc105478-cf30-450a-87d3-03c339042d9d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Rolleston""|""ROL""|10|1
""5fa9bc69-d1e7-47e3-8134-c7adb902bf19""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Arthurs Pass""|""ART""|10|1
""6c0bfbb4-5888-4013-a4e0-725f64cc17e0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Hanmer Springs""|""HPS""|10|1
""dedfa871-268a-47b8-ad78-bd3d4545b67f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Rangiora""|""RGR""|10|1
""247886e2-388b-4574-8ad7-145b6287d4ea""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Motueka""|""MZP""|10|1
""e8000c2b-1a79-47db-95d5-e12549fc5eb1""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Marahau""|""MRH""|10|1
""7d88359f-db36-412a-b5df-ccd4612ebb60""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Hokitika""|""HKT""|10|1
""ab75f417-e902-4ce5-9283-a60cbaa79be9""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Kerikeri""|""KER""|10|1
